"ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000171522",-58.9166666666667,167,-1.36285560340347,0.220772294877407,0.454666396240144,-4.84093686206427
"ENSG00000011426",1.5,1.14285714285714,1.36299948042171,0.213894199339026,0.44613783703364,-4.84106359426153
"ENSG00000136636",1.5,1.14285714285714,1.36299948042171,0.213894199339026,0.44613783703364,-4.84106359426153
"ENSG00000216937",1.5,1.14285714285714,1.36299948042171,0.213894199339026,0.44613783703364,-4.84106359426153
"ENSG00000261026",-3.91666666666667,4.57142857142857,-1.36278644640908,0.219599196724039,0.453968390182055,-4.84106540574002
"ENSG00000167202",22.6666666666667,135.714285714286,1.36269410341235,0.218985335894249,0.45298680910696,-4.84119063711884
"ENSG00000124091",-2.25,3.28571428571429,-1.36274470477453,0.215898466454874,0.448758165272567,-4.84126466334157
"ENSG00000138231",4.33333333333333,9.85714285714286,1.36221503149679,0.219880262119666,0.454045250506018,-4.84165293806471
"ENSG00000213923",5.75,21.7142857142857,1.36203787998336,0.220261457602074,0.454472342538034,-4.84182050782107
"ENSG00000131148",3.66666666666667,13.5714285714286,1.36204394564481,0.218731368559346,0.452605143706796,-4.84188719130873
"ENSG00000136158",4.91666666666667,5.85714285714286,1.36074083399306,0.220843944766737,0.454666396240144,-4.84315360868826
"ENSG00000224838",4.25,16.5714285714286,1.36056814585124,0.219846110512809,0.454045250506018,-4.84338803172061
"ENSG00000152942",2,4.85714285714286,1.36039398707769,0.215304647306586,0.448147286966848,-4.84378402246187
"ENSG00000119777",6.66666666666667,17.8571428571429,1.35983450101944,0.221563296887789,0.455931294022053,-4.84406605057857
"ENSG00000214688",-6.25,19.5714285714286,-1.35984269287141,0.221313181914166,0.455488532328714,-4.84407173351446
"ENSG00000079999",2.33333333333334,18,1.35998662798685,0.215087688449018,0.44776721339738,-4.84422659022528
"ENSG00000136891",1.08333333333333,3.71428571428571,1.35941909056892,0.21497343693292,0.447611882679018,-4.84483600742798
"ENSG00000094916",4.08333333333333,5,1.35872596060741,0.220983136915058,0.454881099396152,-4.8452657874455
"ENSG00000139631",29.0833333333333,171.714285714286,1.35871244577224,0.218317836033849,0.451870823538417,-4.84542785568638
